[0.055s] Invoking command in '/root/ros2_ws/build/mg400_msgs': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/root/ros2_ws/install/p9n_bringup:/root/ros2_ws/install/mg400_bringup:/root/ros2_ws/install/integration_package:/opt/ros/humble /usr/bin/cmake --build /root/ros2_ws/build/mg400_msgs -- -j4 -l4
[0.373s] [  0%] Built target mg400_msgs__cpp
[0.394s] [  0%] Built target ament_cmake_python_symlink_mg400_msgs
[0.533s] [ 12%] Built target mg400_msgs__rosidl_generator_c
[0.546s] [ 24%] Built target mg400_msgs__rosidl_typesupport_cpp
[0.555s] [ 43%] Built target mg400_msgs__rosidl_typesupport_introspection_cpp
[0.557s] [ 49%] Built target mg400_msgs__rosidl_typesupport_fastrtps_cpp
[0.781s] [ 62%] Built target mg400_msgs__rosidl_typesupport_c
[0.781s] [ 75%] Built target mg400_msgs__rosidl_typesupport_introspection_c
[0.798s] [ 88%] Built target mg400_msgs__rosidl_typesupport_fastrtps_c
[0.992s] [ 88%] Built target mg400_msgs
[1.005s] running egg_info
[1.007s] writing mg400_msgs.egg-info/PKG-INFO
[1.008s] writing dependency_links to mg400_msgs.egg-info/dependency_links.txt
[1.719s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/msg/detail/id_array__rosidl_typesupport_introspection_cpp.hpp
[1.719s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/msg/detail/move_jog__rosidl_typesupport_introspection_cpp.hpp
[1.719s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/msg/detail/robot_mode__rosidl_typesupport_introspection_cpp.hpp
[1.719s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/msg/detail/tool__rosidl_typesupport_introspection_cpp.hpp
[1.721s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/msg/detail/tool_do_index__rosidl_typesupport_introspection_cpp.hpp
[1.722s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/msg/detail/user__rosidl_typesupport_introspection_cpp.hpp
[1.723s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/acc_j__rosidl_typesupport_introspection_cpp.hpp
[1.724s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/acc_l__rosidl_typesupport_introspection_cpp.hpp
[1.724s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/arch__rosidl_typesupport_introspection_cpp.hpp
[1.728s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/clear_error__rosidl_typesupport_introspection_cpp.hpp
[1.729s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/cp__rosidl_typesupport_introspection_cpp.hpp
[1.729s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/di__rosidl_typesupport_introspection_cpp.hpp
[1.730s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/disable_robot__rosidl_typesupport_introspection_cpp.hpp
[1.730s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/do__rosidl_typesupport_introspection_cpp.hpp
[1.732s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/emergency_stop__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/enable_robot__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/get_angle__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/get_pose__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/joint_mov_j__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/move_jog__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/pay_load__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/reset_robot__rosidl_typesupport_introspection_cpp.hpp
[1.733s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/robot_mode__rosidl_typesupport_introspection_cpp.hpp
[1.734s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/set_collision_level__rosidl_typesupport_introspection_cpp.hpp
[1.734s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/speed_factor__rosidl_typesupport_introspection_cpp.hpp
[1.734s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/speed_j__rosidl_typesupport_introspection_cpp.hpp
[1.734s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/speed_l__rosidl_typesupport_introspection_cpp.hpp
[1.734s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/tool__rosidl_typesupport_introspection_cpp.hpp
[1.735s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/tool_do_execute__rosidl_typesupport_introspection_cpp.hpp
[1.735s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/include/mg400_msgs/mg400_msgs/srv/detail/user__rosidl_typesupport_introspection_cpp.hpp
[1.735s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/environment/pythonpath.sh
[1.735s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/environment/pythonpath.dsv
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs-1.3.3-py3.10.egg-info/PKG-INFO
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs-1.3.3-py3.10.egg-info/SOURCES.txt
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs-1.3.3-py3.10.egg-info/dependency_links.txt
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs-1.3.3-py3.10.egg-info/top_level.txt
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/__init__.py
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/_mg400_msgs_s.ep.rosidl_typesupport_c.c
[1.736s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/_mg400_msgs_s.ep.rosidl_typesupport_fastrtps_c.c
[1.740s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/_mg400_msgs_s.ep.rosidl_typesupport_introspection_c.c
[1.741s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/__init__.py
[1.741s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_j.py
[1.742s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_j_s.c
[1.742s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_jio.py
[1.743s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_jio_s.c
[1.743s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_l.py
[1.744s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_l_s.c
[1.744s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_lio.py
[1.745s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/action/_mov_lio_s.c
[1.745s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/libmg400_msgs__rosidl_generator_py.so
[1.745s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/mg400_msgs_s__rosidl_typesupport_c.cpython-310-aarch64-linux-gnu.so
[1.746s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/mg400_msgs_s__rosidl_typesupport_fastrtps_c.cpython-310-aarch64-linux-gnu.so
[1.746s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/mg400_msgs_s__rosidl_typesupport_introspection_c.cpython-310-aarch64-linux-gnu.so
[1.746s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/__init__.py
[1.746s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_arch.py
[1.747s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_arch_s.c
[1.747s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_collision_level.py
[1.748s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_collision_level_s.c
[1.748s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_di_index.py
[1.749s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_di_index_s.c
[1.749s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_distance_mode.py
[1.749s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_distance_mode_s.c
[1.750s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_do_index.py
[1.750s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_do_index_s.c
[1.750s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_do_status.py
[1.751s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_do_status_s.c
[1.752s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_error_id.py
[1.752s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_error_id_s.c
[1.752s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_id_array.py
[1.752s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_id_array_s.c
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_move_jog.py
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_move_jog_s.c
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_robot_mode.py
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_robot_mode_s.c
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_tool.py
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_tool_do_index.py
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_tool_do_index_s.c
[1.753s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_tool_s.c
[1.754s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_user.py
[1.754s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/msg/_user_s.c
[1.755s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/__init__.py
[1.755s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_acc_j.py
[1.755s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_acc_j_s.c
[1.756s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_acc_l.py
[1.756s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_acc_l_s.c
[1.756s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_arch.py
[1.756s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_arch_s.c
[1.757s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_clear_error.py
[1.757s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_clear_error_s.c
[1.757s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_cp.py
[1.757s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_cp_s.c
[1.757s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_di.py
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_di_s.c
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_disable_robot.py
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_disable_robot_s.c
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_do.py
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_do_s.c
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_emergency_stop.py
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_emergency_stop_s.c
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_enable_robot.py
[1.758s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_enable_robot_s.c
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_get_angle.py
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_get_angle_s.c
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_get_pose.py
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_get_pose_s.c
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_joint_mov_j.py
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_joint_mov_j_s.c
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_move_jog.py
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_move_jog_s.c
[1.759s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_pay_load.py
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_pay_load_s.c
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_reset_robot.py
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_reset_robot_s.c
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_robot_mode.py
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_robot_mode_s.c
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_set_collision_level.py
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_set_collision_level_s.c
[1.760s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_speed_factor.py
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_speed_factor_s.c
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_speed_j.py
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_speed_j_s.c
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_speed_l.py
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_speed_l_s.c
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_tool.py
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_tool_do_execute.py
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_tool_do_execute_s.c
[1.761s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_tool_s.c
[1.762s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_user.py
[1.762s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/srv/_user_s.c
[1.762s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/mg400_msgs_s__rosidl_typesupport_fastrtps_c.cpython-310-aarch64-linux-gnu.so
[1.762s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/mg400_msgs_s__rosidl_typesupport_introspection_c.cpython-310-aarch64-linux-gnu.so
[1.762s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/local/lib/python3.10/dist-packages/mg400_msgs/mg400_msgs_s__rosidl_typesupport_c.cpython-310-aarch64-linux-gnu.so
[1.763s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/Arch.idl
[1.763s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/CollisionLevel.idl
[1.763s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DIIndex.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DOIndex.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DOStatus.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DistanceMode.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/ErrorID.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/IDArray.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/MoveJog.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/RobotMode.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/Tool.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/ToolDOIndex.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/User.idl
[1.764s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/AccJ.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/AccL.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/Arch.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/CP.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/ClearError.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/DI.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/DO.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/DisableRobot.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/EmergencyStop.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/EnableRobot.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/GetAngle.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/GetPose.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/JointMovJ.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/MoveJog.idl
[1.765s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/PayLoad.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/ResetRobot.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/RobotMode.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/SetCollisionLevel.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/SpeedFactor.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/SpeedJ.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/SpeedL.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/Tool.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/ToolDOExecute.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/srv/User.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/action/MovJ.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/action/MovJIO.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/action/MovL.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/action/MovLIO.idl
[1.766s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/Arch.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/CollisionLevel.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DIIndex.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DOIndex.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DOStatus.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/DistanceMode.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/ErrorID.msg
[1.767s] -- Up-to-date symlink: /root/ros2_ws/install/mg400_msgs/share/mg400_msgs/msg/IDArray.msg
